VIN (1-10);County;City;State;Postal Code;Model Year;Make;Model;Electric Vehicle Type;Clean Alternative Fuel Vehicle (CAFV) Eligibility;Electric Range;Base MSRP;Legislative District;DOL Vehicle ID;Vehicle Location;Electric Utility;2020 Census Tract
1G1RB6E40E;Snohomish;Lynnwood;WA;98036;2014;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;0;32;179146292;POINT (-122.3164188 47.819664);PUGET SOUND ENERGY INC;53061051930
7SAYGAEE4P;Snohomish;Bothell;WA;98012;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;21;227137326;POINT (-122.1876761 47.820517);PUGET SOUND ENERGY INC;53061051927
5YJXCAE22J;King;Issaquah;WA;98029;2018;TESLA;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;5;476578819;POINT (-121.999595 47.547635);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032221
5YJ3E1EB5J;Snohomish;Bothell;WA;98012;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;1;211212802;POINT (-122.1876761 47.820517);PUGET SOUND ENERGY INC;53061051934
3FA6P0SU1G;Kitsap;Bremerton;WA;98310;2016;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;0;23;184954241;POINT (-122.611365 47.575195);PUGET SOUND ENERGY INC;53035080102
1N4BZ1CP4K;King;Seattle;WA;98107;2019;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;150;0;36;4902992;POINT (-122.378895 47.66905);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033003202
5YJ3E1EAXJ;Snohomish;Bothell;WA;98012;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;21;317566056;POINT (-122.1876761 47.820517);PUGET SOUND ENERGY INC;53061051922
5YJ3E1EA7J;Kitsap;Bremerton;WA;98310;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;23;157087213;POINT (-122.611365 47.575195);PUGET SOUND ENERGY INC;53035080400
1N4AZ0CPXF;King;Seattle;WA;98117;2015;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;36;121644029;POINT (-122.37275 47.68968);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033001500
1C4JJXR68M;Kitsap;Poulsbo;WA;98370;2021;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;0;23;175314821;POINT (-122.64177 47.737525);PUGET SOUND ENERGY INC;53035090501
5UXKT0C5XJ;King;Auburn;WA;98092;2018;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;13;0;47;152741718;POINT (-122.1820969 47.3198995);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029602
WA1E2AFY4M;Snohomish;Lynnwood;WA;98036;2021;AUDI;Q5 E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;18;0;1;168371122;POINT (-122.3164188 47.819664);PUGET SOUND ENERGY INC;53061051913
5YJ3E1EA9J;Snohomish;Lynnwood;WA;98036;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;32;218281059;POINT (-122.3164188 47.819664);PUGET SOUND ENERGY INC;53061051402
5YJXCDE26K;King;Bellevue;WA;98007;2019;TESLA;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;289;0;48;138386559;POINT (-122.147385 47.599975);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023603
WBY1Z4C52G;Thurston;Lacey;WA;98503;2016;BMW;I3;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;72;0;22;222512510;POINT (-122.8285 47.03646);PUGET SOUND ENERGY INC;53067011422
7PDSGABA9P;Yakima;Yakima;WA;98903;2023;RIVIAN;R1S;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;14;251309873;POINT (-120.477805 46.553505);PACIFICORP;53077002803
5YJSA1E26J;Snohomish;Bothell;WA;98012;2018;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;249;0;1;104762962;POINT (-122.1876761 47.820517);PUGET SOUND ENERGY INC;53061052009
5YJ3E1EB0K;King;Seattle;WA;98125;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;0;46;182562943;POINT (-122.296385 47.71558);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033000900
5YJ3E1EB2J;Yakima;Selah;WA;98942;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;15;339461762;POINT (-120.54188 46.654175);PACIFICORP;53077003400
5YJSA1E25G;Kitsap;Kingston;WA;98346;2016;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;210;0;23;2683355;POINT (-122.50156 47.8019);PUGET SOUND ENERGY INC;53035090102
JN1AZ0CP9C;King;Seattle;WA;98199;2012;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;73;0;36;243714712;POINT (-122.394185 47.639195);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033005700
1N4AZ0CP2G;Kitsap;Bremerton;WA;98310;2016;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;23;155705840;POINT (-122.611365 47.575195);PUGET SOUND ENERGY INC;53035091800
5YJ3E1EA7K;King;Seattle;WA;98146;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;0;34;8462394;POINT (-122.355145 47.505655);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033012100
KNDCE3LG6K;King;Bellevue;WA;98004;2019;KIA;NIRO;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;239;0;41;6273487;POINT (-122.201905 47.61385);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023801
1N4BZ0CP2G;King;Seattle;WA;98105;2016;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;46;199424130;POINT (-122.319115 47.66132);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033004101
5YJ3E1EA5L;King;Kirkland;WA;98034;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;266;0;45;102664061;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021903
1N4AZ0CP4E;Thurston;Tumwater;WA;98501;2014;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;22;185011858;POINT (-122.89692 47.043535);PUGET SOUND ENERGY INC;53067010802
3C3CFFGE6E;Thurston;Lacey;WA;98503;2014;FIAT;500;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;87;0;22;122970620;POINT (-122.8285 47.03646);PUGET SOUND ENERGY INC;53067011200
WAUTPBFF3J;King;Seattle;WA;98101;2018;AUDI;A3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;16;0;43;3291060;POINT (-122.33589 47.61099);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033008102
1G1FY6S07K;Yakima;Yakima;WA;98902;2019;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;14;239555753;POINT (-120.524012 46.5973939);PACIFICORP;53077000800
1G1RB6E44F;Kitsap;Port Orchard;WA;98367;2015;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;0;26;146940545;POINT (-122.6851642 47.506453);PUGET SOUND ENERGY INC;53035092701
JTDKARFP7L;Thurston;Lacey;WA;98516;2020;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;0;22;251797913;POINT (-122.7510253 47.08149);PUGET SOUND ENERGY INC;53067012225
1G1RB6E49D;Kitsap;Bremerton;WA;98312;2013;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;0;35;197502679;POINT (-122.65223 47.57192);PUGET SOUND ENERGY INC;53035091400
1G1FW6S02J;King;Bothell;WA;98011;2018;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;1;211228314;POINT (-122.20578 47.762405);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021802
5YJXCBE26G;Yakima;Selah;WA;98942;2016;TESLA;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;200;0;15;122670621;POINT (-120.54188 46.654175);PACIFICORP;53077003100
5UXTA6C05N;Thurston;Olympia;WA;98502;2022;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;0;22;179760409;POINT (-122.92145 47.045935);PUGET SOUND ENERGY INC;53067012002
WA1E2AFY9N;Snohomish;Bothell;WA;98012;2022;AUDI;Q5;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;22;0;1;205567183;POINT (-122.1876761 47.820517);PUGET SOUND ENERGY INC;53061052009
JTDKN3DP0D;Thurston;Olympia;WA;98502;2013;TOYOTA;PRIUS PLUG-IN;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;6;0;22;150750330;POINT (-122.92145 47.045935);PUGET SOUND ENERGY INC;53067010600
KNDJX3AE6G;King;Bellevue;WA;98007;2016;KIA;SOUL;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;93;31950;48;349107580;POINT (-122.147385 47.599975);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023201
1G1FZ6S0XK;Thurston;Olympia;WA;98513;2019;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;22;8788384;POINT (-122.81709 46.988575);PUGET SOUND ENERGY INC;53067011623
5YJ3E1EC2L;Thurston;Olympia;WA;98512;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;308;0;35;106395145;POINT (-122.9131017 47.0135926);PUGET SOUND ENERGY INC;53067011000
5UXKT0C53G;Thurston;Lacey;WA;98513;2016;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;0;22;107864305;POINT (-122.81709 46.988575);PUGET SOUND ENERGY INC;53067011622
1C4JJXR68M;Thurston;Olympia;WA;98501;2021;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;0;35;170312173;POINT (-122.89692 47.043535);PUGET SOUND ENERGY INC;53067011722
3C3CFFGE9H;Thurston;Tumwater;WA;98512;2017;FIAT;500;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;22;204818785;POINT (-122.9131017 47.0135926);PUGET SOUND ENERGY INC;53067010910
KNDJX3AE5G;King;Seattle;WA;98144;2016;KIA;SOUL;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;93;31950;37;3545412;POINT (-122.30823 47.581975);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033009500
1N4AZ0CP4F;Thurston;Olympia;WA;98506;2015;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;22;164759332;POINT (-122.8874781 47.0519573);PUGET SOUND ENERGY INC;53067012211
1N4AZ0CP2F;King;Seattle;WA;98103;2015;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;43;249127343;POINT (-122.34301 47.659185);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033005100
3C3CFFGE5F;King;Bellevue;WA;98006;2015;FIAT;500;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;87;0;41;194299521;POINT (-122.16937 47.571015);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024701
5YJ3E1EBXJ;Thurston;Olympia;WA;98503;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;2;474601655;POINT (-122.8285 47.03646);PUGET SOUND ENERGY INC;53067011628
WA1G2AFY0M;Yakima;Yakima;WA;98902;2021;AUDI;Q5 E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;18;0;14;209313296;POINT (-120.524012 46.5973939);PACIFICORP;53077000500
1N4BZ0CP6H;King;Seattle;WA;98146;2017;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;0;34;348169181;POINT (-122.355145 47.505655);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033012100
1N4BZ0CP1H;King;Seattle;WA;98115;2017;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;0;46;8878978;POINT (-122.3185 47.67949);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033004201
WMEFJ9BAXJ;Thurston;Lacey;WA;98503;2018;SMART;EQ FORTWO;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;58;0;22;248881202;POINT (-122.8285 47.03646);PUGET SOUND ENERGY INC;53067011200
1N4BZ0CP3H;Kitsap;Port Orchard;WA;98367;2017;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;0;26;237990224;POINT (-122.6851642 47.506453);PUGET SOUND ENERGY INC;53035092701
WBY1Z8C53H;Kitsap;Port Orchard;WA;98366;2017;BMW;I3;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;97;0;26;104910046;POINT (-122.639265 47.5373);PUGET SOUND ENERGY INC;53035092500
7SAYGDEE7P;Thurston;Olympia;WA;98501;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;22;231101846;POINT (-122.89692 47.043535);PUGET SOUND ENERGY INC;53067010700
5YJ3E1EB0K;King;Renton;WA;98056;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;0;41;235771609;POINT (-122.180505 47.500055);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033025304
7SAYGDEF6N;Kitsap;Port Orchard;WA;98366;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;26;213346528;POINT (-122.639265 47.5373);PUGET SOUND ENERGY INC;53035092300
1N4AZ0CP5E;Thurston;Olympia;WA;98501;2014;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;35;178067515;POINT (-122.89692 47.043535);PUGET SOUND ENERGY INC;53067011720
YV4BR00L0M;Snohomish;Edmonds;WA;98020;2021;VOLVO;XC90;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;18;0;21;154996012;POINT (-122.37507 47.80807);PUGET SOUND ENERGY INC;53061050501
5UXTS1C03M;King;Auburn;WA;98092;2021;BMW;X3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;17;0;47;131295545;POINT (-122.1820969 47.3198995);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029602
1N4AZ1CP7J;King;Shoreline;WA;98177;2018;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;151;0;32;171071512;POINT (-122.382425 47.77279);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033020800
5YJ3E1EA2K;Thurston;Lacey;WA;98503;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;0;22;250008384;POINT (-122.8285 47.03646);PUGET SOUND ENERGY INC;53067011626
JN1AZ0CPXC;King;Seattle;WA;98103;2012;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;73;0;43;152200541;POINT (-122.34301 47.659185);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033005100
1G1RA6S58H;Kitsap;Hansville;WA;98340;2017;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;53;0;23;164941983;POINT (-122.57781 47.903975);PUGET SOUND ENERGY INC;53035090101
WA1LABGE8K;Snohomish;Bothell;WA;98012;2019;AUDI;E-TRON;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;204;0;1;252492635;POINT (-122.1876761 47.820517);PUGET SOUND ENERGY INC;53061051921
5YJSA1E26H;Kitsap;Bainbridge Island;WA;98110;2017;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;210;0;23;145374085;POINT (-122.5235781 47.6293323);PUGET SOUND ENERGY INC;53035090902
1G1FX6S05J;Snohomish;Lake Stevens;WA;98258;2018;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;0;39;222385915;POINT (-122.112265 48.0047);PUGET SOUND ENERGY INC;53061053603
5YJ3E1EAXJ;Kitsap;Bainbridge Island;WA;98110;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;23;146178406;POINT (-122.5235781 47.6293323);PUGET SOUND ENERGY INC;53035090902
5YJ3E1EB4J;Yakima;Yakima;WA;98908;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;15;474819026;POINT (-120.6027202 46.5965625);PACIFICORP;53077003400
JN1AZ0CP8B;King;Kirkland;WA;98033;2011;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;73;0;45;233629735;POINT (-122.20264 47.6785);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022006
5YJ3E1EA5L;King;Seattle;WA;98119;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;266;0;36;4622978;POINT (-122.363815 47.63046);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033007001
JN1AZ0CP3B;King;Seattle;WA;98112;2011;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;73;0;43;150587370;POINT (-122.306935 47.62441);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033006400
1C4JJXP61P;King;Tukwila;WA;98188;2023;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;0;11;238685114;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033028200
3FA6P0SU1F;Thurston;Tumwater;WA;98501;2015;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;0;22;190625529;POINT (-122.89692 47.043535);PUGET SOUND ENERGY INC;53067010802
5YJSA1E28L;King;Medina;WA;98039;2020;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;330;0;48;3216195;POINT (-122.228025 47.61598);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033024200
3C3CFFGE8G;Thurston;Olympia;WA;98513;2016;FIAT;500;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;2;9946520;POINT (-122.81709 46.988575);PUGET SOUND ENERGY INC;53067012420
1N4AZ0CP7E;King;Seattle;WA;98178;2014;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;37;249702932;POINT (-122.234385 47.494545);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033011901
5YJYGDEE9M;Snohomish;Bothell;WA;98012;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;44;143622741;POINT (-122.1876761 47.820517);PUGET SOUND ENERGY INC;53061052007
1N4AZ0CP7F;King;Bellevue;WA;98007;2015;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;48;166721271;POINT (-122.147385 47.599975);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033023401
5YJ3E1EB7L;King;Kirkland;WA;98034;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;0;45;240552819;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033021904
3FA6P0SU3G;Kitsap;Silverdale;WA;98383;2016;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;0;23;474772959;POINT (-122.668076 47.665978);PUGET SOUND ENERGY INC;53035091201
5YJ3E1EB0N;Thurston;Lacey;WA;98513;2022;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;0;22;187196747;POINT (-122.81709 46.988575);PUGET SOUND ENERGY INC;53067011622
KNDCC3LG0K;King;Kirkland;WA;98034;2019;KIA;NIRO;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;239;0;1;476421767;POINT (-122.209285 47.71124);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022201
5YJSA1E26G;Snohomish;Edmonds;WA;98026;2016;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;210;0;21;227510132;POINT (-122.335685 47.80372);PUGET SOUND ENERGY INC;53061050102
1FADP5CUXE;Thurston;Lacey;WA;98503;2014;FORD;C-MAX;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;0;22;125627400;POINT (-122.8285 47.03646);PUGET SOUND ENERGY INC;53067011626
5YJ3E1EB9J;King;Redmond;WA;98052;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;48;223696553;POINT (-122.12302 47.67668);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033022803
5YJSA1E21J;Yakima;Selah;WA;98942;2018;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;249;0;15;171305151;POINT (-120.54188 46.654175);PACIFICORP;53077003400
WP1AE2A26J;Thurston;Tenino;WA;98589;2018;PORSCHE;CAYENNE;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;0;20;179119692;POINT (-122.853421 46.8553318);PUGET SOUND ENERGY INC;53067012620
3MW39FS08P;King;Issaquah;WA;98029;2023;BMW;330E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;20;0;5;226041875;POINT (-121.999595 47.547635);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032221
5YJ3E1EB1K;King;Sammamish;WA;98074;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;0;45;478296605;POINT (-122.0313266 47.6285782);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033032318
1N4AZ0CP8D;King;Seattle;WA;98117;2013;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;75;0;36;174997077;POINT (-122.37275 47.68968);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033003000
5YJ3E1EA1J;Yakima;Selah;WA;98942;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;0;13;187284779;POINT (-120.54188 46.654175);PACIFICORP;53077003004
WBY1Z4C54E;King;Kent;WA;98031;2014;BMW;I3;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;72;0;33;103202347;POINT (-122.2012521 47.3931814);PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA);53033029203
2C4RC1S75M;King;Seattle;WA;98133;2021;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;0;46;147054274;POINT (-122.34584 47.76726);CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA);53033000602
WA1VABGE6K;Snohomish;Woodway;WA;98020;2019;AUDI;E-TRON;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;204;0;32;198325585;POINT (-122.37507 47.80807);PUGET SOUND ENERGY INC;53061050600
1FADP5CU3E;Kitsap;Port Orchard;WA;98366;2014;FORD;C-MAX;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;0;26;349890635;POINT (-122.639265 47.5373);PUGET SOUND ENERGY INC;53035092704
1N4BZ0CP3G;Snohomish;Edmonds;WA;98020;2016;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;0;21;126690903;POINT (-122.37507 47.80807);PUGET SOUND ENERGY INC;53061050502
1C4RJYD69N;Kitsap;Silverdale;WA;98383;2022;JEEP;GRAND CHEROKEE;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;0;23;228066674;POINT (-122.668076 47.665978);PUGET SOUND ENERGY INC;53035090400
